what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.platform.e36,2.2.1.v201103311225,"com.google.gdt.eclipse.platform.e36",1303928978384
started,bundle,com.google.gdt.eclipse.platform.shared,2.2.1.v201103311225,"com.google.gdt.eclipse.platform.shared",1303928978384
started,bundle,com.google.gdt.eclipse.suite,2.2.1.v201103311225,"com.google.gdt.eclipse.suite",1303928978384
started,bundle,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core",1303928978384
started,bundle,org.eclipse.wb.core,0.9.0.r36x201103301742,"org.eclipse.wb.core",1303928978384
started,bundle,org.eclipse.wb.core.lib,0.9.0.r36x201103301742,"org.eclipse.wb.core.lib",1303928978384
os,sysinfo,,,"macosx",1303928978388
arch,sysinfo,,,"x86_64",1303928978388
ws,sysinfo,,,"cocoa",1303928978388
locale,sysinfo,,,"en_US",1303928978388
processors,sysinfo,,,"4",1303928978388
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303928978388
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1303928978388
java.specification.name,sysinfo,,,"Java Platform API Specification",1303928978388
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303928978388
java.specification.version,sysinfo,,,"1.6",1303928978388
java.vendor,sysinfo,,,"Apple Inc.",1303928978388
java.version,sysinfo,,,"1.6.0_24",1303928978388
java.vm.info,sysinfo,,,"mixed mode",1303928978388
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1303928978388
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303928978388
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303928978388
java.vm.specification.version,sysinfo,,,"1.0",1303928978388
java.vm.vendor,sysinfo,,,"Apple Inc.",1303928978388
java.vm.version,sysinfo,,,"19.1-b02-334",1303928978388
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1303928978390
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1303928978428
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1303928978459
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1303928978472
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1303928978604
started,bundle,com.google.gdt.eclipse.designer.hosted,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted",1303928978640
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_2",1303928978642
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.lib",1303928978652
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1303928979000
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1303928979012
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1303928979053
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1303928979057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303928997523
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.2.1.r36x201103301817,"com.google.gdt.eclipse.designer.UiBinder",1303928998195
started,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201103301753,"org.eclipse.wb.core.xml",1303928998273
started,bundle,com.google.gdt.eclipse.designer.GXT,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.GXT",1303928998283
started,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.SmartGWT",1303928998291
started,bundle,com.google.gdt.eclipse.designer.usageprofiler,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.usageprofiler",1303928998343
started,bundle,com.google.gdt.eclipse.designer.usageprofiler.ui,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.usageprofiler.ui",1303928998387
started,bundle,com.google.gdt.eclipse.designer.wizards,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.wizards",1303929034625
started,bundle,com.google.gdt.eclipse.designer.GWTExt,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.GWTExt",1303929034726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303929234686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303929303717
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1303929326496
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1303929383716
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1303929383719
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1303929383721
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303929383760
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1303929383859
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1303929383937
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303929384009
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1303929384131
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1303929384415
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.2.1.r36x201103301634,"com.google.gdt.eclipse.designer.GXT.databinding",1303929385621
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1303929386039
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1303929386500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929386574
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1303929386914
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1303929386919
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1303929386994
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1303929387035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929391828
started,bundle,org.eclipse.wb.runtime.lib,0.9.0.r36x201103301742,"org.eclipse.wb.runtime.lib",1303929391977
started,bundle,com.google.gdt.eclipse.designer.hosted.1_6,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.1_6",1303929392768
started,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_0",1303929392774
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1303929392920
started,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201103301742,"org.eclipse.wb.core.databinding",1303929395083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929396949
started,bundle,com.google.gdt.eclipse.designer.gpe,2.2.1.r36x201103301858,"com.google.gdt.eclipse.designer.gpe",1303929397064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929402402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929418852
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303929423085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929442256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929450075
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1303929450101
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303929454719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929490491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929601788
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1303929601818
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303929612165
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1303929612166
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303929622268
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303929622268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1303929622287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929638131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929653649
started,bundle,org.eclipse.wb.core.ui,0.9.0.r36x201103301614,"org.eclipse.wb.core.ui",1303929658232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929719692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929805601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929862776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929930486
opened,editor,org.eclipse.wb.core.ui,0.9.0.r36x201103301614,"org.eclipse.wb.core.guiEditor",1303929930745
activated,editor,org.eclipse.wb.core.ui,0.9.0.r36x201103301614,"org.eclipse.wb.core.guiEditor",1303929930820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929935273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929938602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929941771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303929967239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303930159810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303930507709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303930562932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303930973823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303930999085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931029812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931078718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931080407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931081358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931113708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931179737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931198269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931271878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931278650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931345537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931353847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931397483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931430006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931517220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931529574
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303931541969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931557497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931643493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931664143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931682013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931691074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931762394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931767149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931779196
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303931798789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931802745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931812290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303931829199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931830892
started,bundle,org.eclipse.wb.os,0.9.0.r36x201103301742,"org.eclipse.wb.os",1303931834941
error,log,,,"Designer [2.2.1.r36x201103301817]: new VerticalPanel()",1303931834970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931837735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303931869105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303931876841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931878572
error,log,,,"Designer [2.2.1.r36x201103301817]: new VerticalPanel()",1303931882616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931885611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931939722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931946991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931957842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931972573
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303931975552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931980656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303931989030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303932017191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932018998
error,log,,,"Designer [2.2.1.r36x201103301817]: new VerticalPanel()",1303932023067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932026226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932055178
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932058392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932062557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932073065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932088595
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932090712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932095624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932114202
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932137138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932144670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932157340
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932178762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932189064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932196214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303932206031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932211937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932384593
started,bundle,org.eclipse.wb.css,0.9.0.r36x201103291914,"org.eclipse.wb.css",1303932399256
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1303932399329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932399421
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1303932537108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303932549126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932679345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932685375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932703568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932744991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932762421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932779270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932793338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932807103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932861750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932872350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932908433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932928511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932949397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303932957316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933034805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933041489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933049747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303933054748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933056728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933104484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933110678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933122885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933163255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933193428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933241516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933283507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303933290477
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303933291056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303933316879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303933328033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933395193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933395351
error,log,,,"Unhandled event loop exception",1303933395457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933400617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933403773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303933407546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933409824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303933452842
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303933455487
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303933460943
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303933461016
activated,editor,org.eclipse.wb.core.ui,0.9.0.r36x201103301614,"org.eclipse.wb.core.guiEditor",1303933480796
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303933484019
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303933489774
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1303933496969
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1303933496980
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1303933497194
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1303933497239
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1303933497373
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1303933497410
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303933497446
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303933497522
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1303933498409
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1303933498453
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1303933498455
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1303933498507
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303933514598
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1303933514599
